learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
101000.0,2.078125,2.312628849823442E-7,101000.0,88.6,88.59680710598968,-153.3333333333331,88.36734693877551,101000.0,186392.0,48.0,6.0,2.0,4.0,0.0,0.0,1.0,42.0
102000.0,2.09375,2.3201631847769026E-7,102000.0,91.7,91.69745942258332,-207.407407407407,91.54786150712832,102000.0,186392.0,48.0,6.0,2.0,4.0,0.0,0.0,1.0,42.0
103000.0,2.125,2.3352318546838236E-7,103000.0,94.39999999999999,94.39313719993271,-80.64516129032258,94.1908713692946,103000.0,186392.0,48.0,6.0,2.0,4.0,0.0,0.0,1.0,42.0
104000.0,2.140625,2.342766189637284E-7,104000.0,90.7,90.69365307139469,-181.81818181818147,90.40247678018576,104000.0,186392.0,48.0,6.0,2.0,4.0,0.0,0.0,1.0,42.0
105000.0,2.15625,2.3515869138969322E-7,105000.0,85.3,85.28964390931215,-319.99999999999966,84.96932515337423,105000.0,218216.0,50.0,7.0,3.0,5.0,0.0,0.0,1.0,43.0
106000.0,2.171875,2.3605301976203924E-7,106000.0,93.60000000000001,93.60000000000001,-128.57142857142819,93.60000000000001,106000.0,221248.0,50.0,7.0,3.0,5.0,0.0,0.0,1.0,43.0
107000.0,2.203125,2.3754617561482726E-7,107000.0,92.2,92.2,-159.99999999999963,92.2,107000.0,184696.0,51.0,7.0,2.0,5.0,0.0,0.0,1.0,44.0
108000.0,2.21875,2.383050094876025E-7,108000.0,89.60000000000001,89.59908471945532,-224.99999999999966,89.48432760364004,108000.0,187728.0,51.0,7.0,2.0,5.0,0.0,0.0,1.0,44.0
109000.0,2.234375,2.3906384336037773E-7,109000.0,91.9,91.9,-237.49999999999955,91.76829268292683,109000.0,187728.0,51.0,7.0,2.0,5.0,0.0,0.0,1.0,44.0
110000.0,2.25,2.39822677233153E-7,110000.0,92.80000000000001,92.80000000000001,-199.99999999999955,92.67548321464903,110000.0,187728.0,51.0,7.0,2.0,5.0,0.0,0.0,1.0,44.0
111000.0,2.265625,2.405815111059282E-7,111000.0,94.19999999999999,94.19999999999999,-163.63636363636365,94.15911379657602,111000.0,187728.0,51.0,7.0,2.0,5.0,0.0,0.0,1.0,44.0
112000.0,2.296875,2.423701678506203E-7,112000.0,91.10000000000001,91.10000000000001,-242.3076923076919,91.03726082578046,112000.0,221248.0,51.0,7.0,2.0,5.0,0.0,0.0,1.0,44.0
113000.0,2.3125,2.432644962229663E-7,113000.0,90.4,90.39923193855509,-219.99999999999963,90.30303030303031,113000.0,221248.0,51.0,7.0,2.0,5.0,0.0,0.0,1.0,44.0
114000.0,2.3125,2.432644962229663E-7,114000.0,92.4,92.3992019162012,-153.33333333333297,92.28426395939087,114000.0,221248.0,51.0,7.0,2.0,5.0,0.0,0.0,1.0,44.0
115000.0,2.3125,2.432644962229663E-7,115000.0,93.8,93.79978299240473,-121.42857142857142,93.76884422110552,115000.0,255672.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
116000.0,2.359375,2.4636492728152217E-7,116000.0,94.69999999999999,94.69999999999999,-165.0,94.69999999999999,116000.0,255672.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
117000.0,2.375,2.473984043010408E-7,117000.0,84.5,84.5,-384.37499999999966,84.5,117000.0,255672.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
118000.0,2.390625,2.484318813205594E-7,118000.0,76.4,76.4,-555.5555555555549,76.4,118000.0,255672.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
119000.0,2.421875,2.5054779446994274E-7,119000.0,82.0,82.0,-462.49999999999966,82.0,119000.0,261728.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
